outcome_row_id,candidate_headcount_row_ids,candidate_preview,match_method,unmatched_reason,match_evidence,candidate_count,reviewer,review_timestamp,selection,selection_rationale,confidence
OC2024_06041,HC2_2024_12576|HC2_2024_12601,디자인학과 | 디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06045,HC2_2024_12555|HC2_2024_12589,사회복지상담학과 | 사회복지상담학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06046,HC2_2024_12560|HC2_2024_12591,소방행정학과 | 소방행정학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06048,HC2_2024_12581|HC2_2024_12606,스포츠레저산업학과 | 스포츠레저산업학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06049,HC2_2024_12583|HC2_2024_12614,실용음악학과 | 실용음악학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06060,HC2_2024_12588,항공물류학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06061,HC2_2024_12554|HC2_2024_12586,항공서비스학과 | 항공서비스학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06062,HC2_2024_12568|HC2_2024_12594,항공운항학과 | 항공운항학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06063,HC2_2024_12569|HC2_2024_12595,항공정비학과 | 항공정비학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06077,HC2_2024_25744,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06093,HC2_2024_25747,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06098,HC2_2024_17485,건축도시부동산학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06100,HC2_2024_17466|HC2_2024_17469,경영학부 | 경영,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06104,HC2_2024_17455|HC2_2024_17456|HC2_2024_17457|HC2_2024_17458|HC2_2024_17459|HC2_2024_17460|HC2_2024_17461|HC2_2024_17462|HC2_2024_17463|HC2_2024_17464,국어국문학 | 일어일문학 | 중어중문학 | 영어영문학 | 러시아어문학,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,87,,,,,
OC2024_06112,HC2_2024_17487,도시부동산학,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06120,HC2_2024_17478,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06141,HC2_2024_17455|HC2_2024_17456|HC2_2024_17457|HC2_2024_17458|HC2_2024_17459|HC2_2024_17460|HC2_2024_17461|HC2_2024_17462|HC2_2024_17463|HC2_2024_17464,국어국문학 | 일어일문학 | 중어중문학 | 영어영문학 | 러시아어문학,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,87,,,,,
OC2024_06155,HC2_2024_17500|HC2_2024_17502,정보통신학부 | 정보통신,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06167,HC2_2024_17455|HC2_2024_17456|HC2_2024_17457|HC2_2024_17458|HC2_2024_17459|HC2_2024_17460|HC2_2024_17461|HC2_2024_17462|HC2_2024_17463|HC2_2024_17464,국어국문학 | 일어일문학 | 중어중문학 | 영어영문학 | 러시아어문학,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,87,,,,,
OC2024_06191,HC2_2024_17621,미디어학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06193,HC2_2024_17604,사회심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06197,HC2_2024_17641,소비자경제학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06251,HC2_2024_17790,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06271,HC2_2024_17767,외국어로서의 한국어교육학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06276,HC2_2024_17837,의공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06279,HC2_2024_17839,의약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06280,HC2_2024_17840,의용메카트로닉스공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06309,HC2_2024_17982,글로벌미디어학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06332,HC2_2024_17936,예술창작학부 문예창작전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06360,HC2_2024_09292,K-푸드창업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06371,HC2_2024_09249|HC2_2024_09250,문화유산학과 | 문화유산학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06375,HC2_2024_09281,소방방재드론학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06387,HC2_2024_09282,재난안전경영학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06403,HC2_2024_18193|HC2_2024_18194,건축학과 | 건축학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06405,HC2_2024_18195|HC2_2024_18196,건축학전공 | 건축학전공(5년제),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06406,HC2_2024_18130|HC2_2024_18131,경영학과 | 경영학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06412,HC2_2024_18133|HC2_2024_18136,관광경영학과 | 관광경영전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06419,HC2_2024_18143|HC2_2024_18144,국제관광학부 | 국제관광전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06435,HC2_2024_18176,미디어문예창작학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06451,HC2_2024_18271|HC2_2024_18272,산업디자인전공 | 산업디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06459,HC2_2024_18247,소방안전학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06462,HC2_2024_18275|HC2_2024_18276,시각디자인전공 | 시각디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06469,HC2_2024_18229|HC2_2024_18230,신소재공학과 | 신소재공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06471,HC2_2024_18286|HC2_2024_18287,실내건축디자인전공 | 실내건축디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06493,HC2_2024_18211|HC2_2024_18214,자동차기계공학과 | 자동차?기계공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06498,HC2_2024_18251,제약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06499,HC2_2024_18252,제약공학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06502,HC2_2024_18290|HC2_2024_18291,주얼리디자인전공 | 주얼리디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06519,HC2_2024_18279|HC2_2024_18280,패션디자인전공 | 패션디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06526,HC2_2024_18161,항공물류학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06527,HC2_2024_18145,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06530,HC2_2024_18148,항공학부 항공서비스학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06543,HC2_2024_26223,국제어학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06546,HC2_2024_26230|HC2_2024_26259,소프트웨어융합학과 | 소프트웨어융합학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06548,HC2_2024_26226|HC2_2024_26253,전자공학과 | 전자공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06555,HC2_2024_26275|HC2_2024_26276,공연예술전공 | 공연예술학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06575,HC2_2024_26235,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06583,HC2_2024_26254,안경광학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06587,HC2_2024_26235|HC2_2024_26236|HC2_2024_26237|HC2_2024_26238|HC2_2024_26239|HC2_2024_26240|HC2_2024_26241|HC2_2024_26242|HC2_2024_26243|HC2_2024_26244,상담심리학과 | 글로벌경영학과 | 글로벌관광경영학과 | 글로벌통상경영학과 | 빅데이터경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,55,,,,,
OC2024_06601,HC2_2024_18376,기독교상담학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06602,HC2_2024_18379,사회복지선교학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06607,HC2_2024_18377|HC2_2024_18378,신학과 | 신학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06621,HC2_2024_18421,디지털미디어학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06633,HC2_2024_18409,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06648,HC2_2024_18594|HC2_2024_18595,공연예술전공 | 공연예술학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06649,HC2_2024_18560|HC2_2024_18601,관광경영학과 | 관광경영학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06657,HC2_2024_18578|HC2_2024_18592|HC2_2024_18593,디지털미디어디자인학과(공학) | 디지털미디어디자인전공 | 디지털미디어디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_06659,HC2_2024_18551|HC2_2024_18552,러시아언어문화전공 | 러시아언어문화학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06661,HC2_2024_18579|HC2_2024_18580,소프트웨어전공 | 소프트웨어학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06664,HC2_2024_18546|HC2_2024_18549,영미언어문화전공 | 영미언어문화학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06666,HC2_2024_18597|HC2_2024_18598|HC2_2024_18599,음악전공 | 음악학과 | 음악학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_06670,HC2_2024_18544|HC2_2024_18545,중국언어문화전공 | 중국언어문화학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06676,HC2_2024_18585|HC2_2024_18586,화장품발명디자인학과 | 화장품발명디자인전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06679,HC2_2024_18611,게임콘텐츠학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06685,HC2_2024_18602,스포츠산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06695,HC2_2024_18728|HC2_2024_18856,간호학과 | 간호전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06710,HC2_2024_18832,글로벌기초교육학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_06719,HC2_2024_18662|HC2_2024_18678,문화?미디어전공 | 문화미디어전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06721,HC2_2024_18662|HC2_2024_18678,문화?미디어전공 | 문화미디어전공,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_06729,HC2_2024_18839,사회과학계열,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
